SheepID,Sex,Year_,Month_,Day_
27M,M,2011,1,11
27M,M,2011,1,12
27M,M,2011,1,12
27M,M,2011,1,13
27M,M,2011,1,13
27M,M,2011,1,14
27M,M,2011,1,14
27M,M,2011,1,14
27M,M,2011,1,15
27M,M,2011,1,16
27M,M,2011,1,17
27M,M,2011,1,17
27M,M,2011,1,17
27M,M,2011,1,18
27M,M,2011,1,19
27M,M,2011,1,19
27M,M,2011,1,19
27M,M,2011,1,20
27M,M,2011,1,20
27M,M,2011,1,21
27M,M,2011,1,21
27M,M,2011,1,22
27M,M,2011,1,22
27M,M,2011,1,22
27M,M,2011,1,23
27M,M,2011,1,23
27M,M,2011,1,24
27M,M,2011,1,24
27M,M,2011,1,24
27M,M,2011,1,25
27M,M,2011,1,25
27M,M,2011,1,26
27M,M,2011,1,26
27M,M,2011,1,27
27M,M,2011,1,27
27M,M,2011,1,27
27M,M,2011,1,28
27M,M,2011,1,28
27M,M,2011,1,29
27M,M,2011,1,29
27M,M,2011,1,30
27M,M,2011,1,30
27M,M,2011,1,31
27M,M,2011,1,31
27M,M,2011,2,1
27M,M,2011,2,1
27M,M,2011,3,30
27M,M,2011,3,30
27M,M,2011,3,31
27M,M,2011,3,31
27M,M,2010,3,10
27M,M,2010,3,10
27M,M,2010,3,11
27M,M,2010,3,11
27M,M,2010,3,12
27M,M,2010,3,12
27M,M,2010,3,13
27M,M,2010,3,13
27M,M,2010,3,13
27M,M,2010,3,14
27M,M,2010,3,14
27M,M,2010,3,15
27M,M,2010,3,15
27M,M,2010,3,15
27M,M,2010,3,16
27M,M,2010,3,16
27M,M,2010,3,17
27M,M,2010,3,17
27M,M,2010,3,18
27M,M,2010,3,18
27M,M,2010,3,18
27M,M,2010,3,19
38M,M,2009,2,28
38M,M,2009,3,1
38M,M,2009,3,1
38M,M,2009,3,2
38M,M,2009,3,7
38M,M,2009,3,7
38M,M,2009,3,7
38M,M,2009,3,8
38M,M,2009,3,8
38M,M,2009,3,9
38M,M,2009,3,9
38M,M,2009,3,10
38M,M,2009,3,11
39M,M,2009,3,1
39M,M,2009,3,1
39M,M,2009,3,2
42F,F,2011,1,28
18M,M,2010,2,5
27M,M,2011,3,2
27M,M,2010,12,21
27M,M,2010,12,22
27M,M,2010,12,23
27M,M,2010,3,20
27M,M,2010,3,21
27M,M,2010,3,21
27M,M,2010,3,22
27M,M,2010,3,19
27M,M,2010,3,20
17M,M,2009,2,27
17M,M,2009,2,28
17M,M,2009,2,28
17M,M,2009,2,28
17M,M,2009,3,1
17M,M,2009,3,1
17M,M,2009,3,2
17M,M,2009,3,2
17M,M,2009,3,3
17M,M,2009,3,3
17M,M,2009,3,3
17M,M,2011,2,1
17M,M,2011,2,1
17M,M,2011,2,2
17M,M,2011,2,3
17M,M,2011,2,3
17M,M,2011,2,4
17M,M,2011,2,4
17M,M,2011,2,4
17M,M,2011,2,5
17M,M,2011,2,6
17M,M,2011,2,6
17M,M,2011,2,6
17M,M,2011,2,7
17M,M,2011,2,7
17M,M,2011,2,8
17M,M,2011,2,8
17M,M,2011,2,9
17M,M,2011,2,9
17M,M,2011,2,9
17M,M,2011,2,10
17M,M,2011,2,10
17M,M,2011,2,11
17M,M,2011,2,11
17M,M,2011,2,11
17M,M,2011,2,12
17M,M,2011,2,12
17M,M,2011,2,13
17M,M,2011,2,13
17M,M,2011,2,14
17M,M,2011,2,14
17M,M,2011,2,14
17M,M,2011,2,15
17M,M,2011,2,15
17M,M,2011,2,16
17M,M,2011,2,16
17M,M,2011,2,16
17M,M,2011,2,17
17M,M,2011,2,18
17M,M,2011,2,18
17M,M,2011,2,19
17M,M,2011,2,19
17M,M,2011,2,19
17M,M,2011,2,20
17M,M,2011,2,20
17M,M,2011,2,21
17M,M,2011,2,21
17M,M,2011,2,21
17M,M,2011,2,22
17M,M,2011,2,22
17M,M,2011,2,23
17M,M,2011,2,23
17M,M,2011,2,24
17M,M,2011,2,24
17M,M,2011,2,24
17M,M,2011,2,25
17M,M,2011,2,25
17M,M,2011,2,26
17M,M,2011,2,26
17M,M,2011,2,26
17M,M,2011,2,27
17M,M,2011,2,27
17M,M,2011,2,28
17M,M,2011,2,28
17M,M,2011,3,1
17M,M,2011,3,1
17M,M,2011,3,1
17M,M,2011,3,2
17M,M,2011,3,2
17M,M,2011,3,3
17M,M,2011,3,3
17M,M,2011,3,3
17M,M,2011,3,4
17M,M,2011,3,4
17M,M,2011,3,5
17M,M,2011,3,5
17M,M,2011,3,6
17M,M,2011,3,6
17M,M,2011,3,7
17M,M,2011,3,7
17M,M,2011,3,8
17M,M,2011,3,8
17M,M,2011,3,8
17M,M,2011,3,9
17M,M,2011,3,9
17M,M,2011,3,10
17M,M,2011,3,10
17M,M,2011,3,11
17M,M,2011,3,11
17M,M,2011,3,11
17M,M,2011,3,12
17M,M,2011,3,12
17M,M,2011,3,13
17M,M,2011,3,13
17M,M,2011,3,13
17M,M,2010,1,16
17M,M,2010,1,17
17M,M,2010,1,17
17M,M,2010,1,17
17M,M,2010,1,18
17M,M,2010,1,18
17M,M,2010,1,19
17M,M,2010,1,19
17M,M,2010,1,20
17M,M,2010,1,20
17M,M,2010,1,20
17M,M,2010,1,21
17M,M,2010,1,22
17M,M,2010,1,23
17M,M,2010,1,23
17M,M,2010,1,24
17M,M,2010,1,24
17M,M,2010,1,25
17M,M,2010,1,25
17M,M,2010,1,25
17M,M,2010,1,26
17M,M,2010,1,26
17M,M,2010,1,27
17M,M,2009,12,18
17M,M,2010,1,3
17M,M,2010,1,4
17M,M,2010,1,4
17M,M,2010,1,5
17M,M,2010,1,5
17M,M,2010,1,5
17M,M,2010,1,6
17M,M,2010,1,6
17M,M,2010,1,7
17M,M,2010,1,7
17M,M,2010,1,7
17M,M,2010,1,8
17M,M,2010,1,8
17M,M,2010,1,9
17M,M,2010,1,9
17M,M,2010,1,10
17M,M,2010,1,10
17M,M,2010,1,10
17M,M,2010,1,11
17M,M,2010,1,11
17M,M,2010,1,12
17M,M,2010,1,12
17M,M,2010,1,12
17M,M,2010,1,13
17M,M,2010,1,13
17M,M,2010,1,14
17M,M,2010,1,14
17M,M,2010,1,15
17M,M,2010,1,15
17M,M,2010,1,15
17M,M,2010,1,16
17M,M,2011,1,23
17M,M,2011,1,24
17M,M,2011,1,24
17M,M,2011,1,25
17M,M,2011,1,25
17M,M,2011,1,25
17M,M,2011,1,26
17M,M,2011,1,26
17M,M,2011,1,27
17M,M,2011,1,27
17M,M,2011,1,27
17M,M,2011,1,28
17M,M,2010,3,15
17M,M,2010,3,16
17M,M,2010,3,25
17M,M,2010,3,25
17M,M,2011,1,22
17M,M,2011,1,22
17M,M,2011,1,23
17M,M,2010,1,31
17M,M,2010,1,31
17M,M,2010,2,1
17M,M,2010,2,1
17M,M,2010,2,1
17M,M,2010,2,2
17M,M,2010,2,2
17M,M,2010,2,3
17M,M,2010,3,27
17M,M,2010,3,7
17M,M,2010,2,3
17M,M,2010,2,4
17M,M,2010,2,4
17M,M,2010,2,17
17M,M,2010,2,18
17M,M,2010,2,18
18M,M,2009,2,27
18M,M,2009,2,28
18M,M,2010,12,18
18M,M,2010,12,18
18M,M,2010,12,18
18M,M,2010,12,19
18M,M,2010,3,25
18M,M,2010,3,25
18M,M,2010,3,20
24M,M,2009,3,13
24M,M,2009,3,21
24M,M,2009,3,22
27M,M,2010,3,20
27M,M,2010,3,23
27M,M,2010,3,23
27M,M,2010,3,23
27M,M,2010,3,24
27M,M,2010,3,24
27M,M,2010,3,25
35M,M,2010,12,31
35M,M,2011,1,1
35M,M,2011,1,2
35M,M,2011,1,2
35M,M,2011,1,2
35M,M,2011,1,3
35M,M,2011,1,3
35M,M,2011,1,4
35M,M,2011,1,4
35M,M,2011,1,4
35M,M,2011,1,5
35M,M,2011,1,5
35M,M,2011,1,6
35M,M,2011,1,6
35M,M,2011,1,7
35M,M,2011,1,7
35M,M,2011,1,7
35M,M,2011,1,8
35M,M,2011,1,8
35M,M,2011,1,9
35M,M,2011,1,9
35M,M,2011,1,9
35M,M,2011,1,10
35M,M,2011,1,10
35M,M,2011,1,11
35M,M,2011,1,11
35M,M,2011,1,12
35M,M,2011,1,12
35M,M,2011,1,12
35M,M,2011,1,13
35M,M,2011,1,13
35M,M,2011,1,14
35M,M,2011,1,14
35M,M,2011,1,14
35M,M,2011,1,15
35M,M,2011,1,15
35M,M,2011,1,16
35M,M,2011,1,16
35M,M,2011,1,17
35M,M,2011,1,17
35M,M,2011,1,17
35M,M,2011,1,18
35M,M,2011,1,19
35M,M,2011,1,19
35M,M,2011,1,19
35M,M,2011,1,20
35M,M,2011,1,20
35M,M,2011,1,21
35M,M,2011,1,21
35M,M,2011,1,22
35M,M,2011,1,22
35M,M,2011,1,23
35M,M,2011,1,23
35M,M,2011,1,24
35M,M,2011,1,24
35M,M,2011,1,24
35M,M,2011,1,25
35M,M,2011,1,25
35M,M,2011,1,26
35M,M,2011,1,26
35M,M,2011,1,27
35M,M,2011,1,27
35M,M,2011,1,27
35M,M,2011,1,28
35M,M,2011,1,31
35M,M,2011,2,1
35M,M,2011,2,1
35M,M,2011,2,3
35M,M,2011,2,3
35M,M,2011,2,4
35M,M,2011,2,5
35M,M,2011,2,5
35M,M,2011,2,6
35M,M,2011,2,6
35M,M,2011,2,6
35M,M,2011,2,7
35M,M,2011,2,7
35M,M,2011,2,8
35M,M,2011,2,8
35M,M,2011,2,8
35M,M,2011,2,9
35M,M,2011,2,9
35M,M,2011,2,10
35M,M,2011,2,10
35M,M,2011,2,11
35M,M,2011,2,11
35M,M,2011,2,11
35M,M,2011,2,12
35M,M,2011,2,12
35M,M,2011,2,13
35M,M,2011,2,13
35M,M,2011,2,13
35M,M,2011,2,14
35M,M,2011,2,15
35M,M,2011,2,16
35M,M,2011,2,16
35M,M,2011,2,16
35M,M,2011,2,17
35M,M,2011,2,17
35M,M,2011,2,18
35M,M,2011,2,18
35M,M,2011,2,18
35M,M,2011,2,19
35M,M,2011,2,19
35M,M,2011,2,20
35M,M,2011,2,20
35M,M,2011,2,21
35M,M,2011,2,21
35M,M,2011,2,22
35M,M,2011,2,22
35M,M,2011,2,23
35M,M,2011,2,23
35M,M,2011,2,23
35M,M,2011,2,24
35M,M,2011,2,24
35M,M,2011,2,25
35M,M,2011,2,25
35M,M,2011,2,26
35M,M,2011,2,26
35M,M,2011,2,26
35M,M,2011,2,27
35M,M,2011,2,27
35M,M,2011,2,28
35M,M,2011,2,28
35M,M,2011,2,28
35M,M,2011,3,1
35M,M,2011,3,1
35M,M,2011,3,2
35M,M,2011,3,2
35M,M,2011,3,3
35M,M,2011,3,3
35M,M,2011,3,4
35M,M,2011,3,5
35M,M,2011,3,5
35M,M,2011,3,6
35M,M,2011,3,6
35M,M,2011,3,7
35M,M,2011,3,7
35M,M,2011,3,8
35M,M,2011,3,8
35M,M,2011,3,8
35M,M,2010,1,16
35M,M,2010,1,16
35M,M,2010,1,17
35M,M,2010,1,17
35M,M,2010,1,17
35M,M,2010,1,18
35M,M,2010,1,18
35M,M,2010,1,19
35M,M,2010,1,19
35M,M,2010,1,19
35M,M,2010,1,20
35M,M,2010,1,20
35M,M,2010,1,21
35M,M,2010,1,22
35M,M,2010,1,23
35M,M,2010,1,23
35M,M,2010,1,24
35M,M,2010,1,24
35M,M,2010,1,24
35M,M,2010,1,25
35M,M,2010,1,25
35M,M,2010,1,26
35M,M,2010,1,26
35M,M,2010,1,27
35M,M,2010,1,27
35M,M,2010,1,30
35M,M,2010,12,17
35M,M,2009,12,17
35M,M,2010,1,7
35M,M,2010,1,8
35M,M,2010,1,8
35M,M,2010,1,9
35M,M,2010,1,9
35M,M,2010,1,9
35M,M,2010,1,10
35M,M,2010,1,10
35M,M,2010,1,11
35M,M,2010,1,11
35M,M,2010,1,12
35M,M,2010,1,12
35M,M,2010,1,12
35M,M,2010,1,13
35M,M,2010,1,13
35M,M,2010,1,14
35M,M,2010,1,14
35M,M,2010,1,14
35M,M,2010,1,15
35M,M,2010,1,15
35M,M,2010,3,15
35M,M,2010,3,24
35M,M,2010,2,17
35M,M,2010,2,18
35M,M,2010,2,18
35M,M,2010,2,27
35M,M,2010,3,7
35M,M,2010,2,1
35M,M,2010,2,1
35M,M,2010,2,2
35M,M,2010,2,3
35M,M,2010,2,3
35M,M,2010,2,3
35M,M,2010,2,4
35M,M,2010,1,31
35M,M,2010,1,31
35M,M,2010,2,1
45M,M,2010,3,1
45M,M,2010,3,2
45M,M,2010,3,2
45M,M,2010,3,2
45M,M,2010,3,3
45M,M,2010,3,3
45M,M,2010,3,4
46M,M,2010,1,3
46M,M,2010,1,4
46M,M,2010,1,4
46M,M,2010,1,4
46M,M,2010,1,5
46M,M,2010,1,5
46M,M,2010,1,6
46M,M,2010,1,6
46M,M,2010,1,7
46M,M,2010,1,7
46M,M,2010,1,7
46M,M,2010,1,8
46M,M,2010,1,8
46M,M,2010,1,9
46M,M,2010,1,9
17M,M,2009,3,4
17M,M,2009,3,5
17M,M,2009,3,5
17M,M,2009,3,5
17M,M,2009,3,6
17M,M,2009,3,8
17M,M,2009,3,12
17M,M,2009,3,19
17M,M,2009,3,23
17M,M,2009,3,25
17M,M,2011,1,30
17M,M,2011,1,30
17M,M,2011,1,31
17M,M,2011,1,31
17M,M,2011,2,1
17M,M,2011,2,2
17M,M,2010,1,21
17M,M,2010,1,22
17M,M,2010,1,22
17M,M,2010,1,27
17M,M,2010,1,27
17M,M,2010,1,28
17M,M,2010,1,29
17M,M,2010,1,29
17M,M,2010,1,30
17M,M,2010,1,30
17M,M,2009,12,18
17M,M,2009,12,19
17M,M,2009,12,19
17M,M,2009,12,20
17M,M,2009,12,20
17M,M,2009,12,21
17M,M,2009,12,21
17M,M,2009,12,21
17M,M,2009,12,22
17M,M,2009,12,22
17M,M,2009,12,23
17M,M,2009,12,23
17M,M,2009,12,23
17M,M,2009,12,24
17M,M,2009,12,24
17M,M,2009,12,25
17M,M,2009,12,25
17M,M,2009,12,26
17M,M,2009,12,26
17M,M,2009,12,26
17M,M,2009,12,27
17M,M,2009,12,27
17M,M,2009,12,28
17M,M,2009,12,28
17M,M,2009,12,28
17M,M,2009,12,29
17M,M,2009,12,29
17M,M,2009,12,30
17M,M,2009,12,30
17M,M,2009,12,31
17M,M,2009,12,31
17M,M,2009,12,31
17M,M,2010,1,1
17M,M,2010,1,1
17M,M,2010,1,2
17M,M,2010,1,2
17M,M,2010,1,2
17M,M,2010,1,3
17M,M,2011,1,28
17M,M,2011,1,29
17M,M,2011,1,29
17M,M,2011,1,30
17M,M,2010,3,16
17M,M,2010,3,16
17M,M,2010,3,17
17M,M,2010,3,18
17M,M,2010,3,18
17M,M,2010,3,18
17M,M,2010,3,19
17M,M,2010,3,19
17M,M,2010,3,20
17M,M,2010,3,20
17M,M,2010,3,21
17M,M,2010,3,21
17M,M,2010,3,22
17M,M,2010,3,22
17M,M,2010,3,23
17M,M,2010,3,23
17M,M,2010,3,23
17M,M,2010,3,24
17M,M,2010,3,26
17M,M,2010,3,26
17M,M,2010,3,26
17M,M,2010,3,27
17M,M,2011,1,2
17M,M,2011,1,18
17M,M,2011,1,19
17M,M,2011,1,19
17M,M,2011,1,20
17M,M,2011,1,20
17M,M,2011,1,21
17M,M,2011,1,21
17M,M,2011,1,22
17M,M,2010,3,8
17M,M,2010,3,8
17M,M,2010,3,8
17M,M,2010,3,9
17M,M,2010,3,9
17M,M,2010,3,10
17M,M,2010,3,10
17M,M,2010,3,11
17M,M,2010,3,11
17M,M,2010,3,12
17M,M,2010,3,12
17M,M,2010,3,13
17M,M,2010,3,13
17M,M,2010,3,13
17M,M,2010,3,14
17M,M,2010,3,14
17M,M,2010,3,15
17M,M,2010,1,30
17M,M,2010,3,28
17M,M,2010,3,28
17M,M,2010,3,28
17M,M,2010,3,29
17M,M,2010,3,29
17M,M,2010,3,30
17M,M,2010,3,30
17M,M,2010,3,31
17M,M,2010,3,31
17M,M,2010,3,31
17M,M,2010,2,9
17M,M,2010,2,9
17M,M,2010,2,9
17M,M,2010,2,10
17M,M,2010,2,10
17M,M,2010,2,11
17M,M,2010,2,11
17M,M,2010,2,11
17M,M,2010,2,12
17M,M,2010,2,12
17M,M,2010,2,13
17M,M,2010,2,13
17M,M,2010,2,14
17M,M,2010,2,14
17M,M,2010,2,14
17M,M,2010,2,15
17M,M,2010,2,15
17M,M,2010,3,6
17M,M,2010,3,6
17M,M,2010,3,6
17M,M,2010,3,7
17M,M,2010,2,19
17M,M,2010,2,19
17M,M,2010,2,19
17M,M,2010,2,4
17M,M,2010,2,5
17M,M,2010,2,5
17M,M,2010,2,6
17M,M,2010,2,6
17M,M,2010,2,6
17M,M,2010,2,7
17M,M,2010,2,7
17M,M,2010,2,8
17M,M,2010,2,8
17M,M,2010,2,25
17M,M,2010,2,26
17M,M,2010,2,26
17M,M,2010,2,26
17M,M,2010,2,27
17M,M,2010,2,27
17M,M,2010,2,28
17M,M,2010,2,28
17M,M,2010,3,1
17M,M,2010,3,1
17M,M,2010,3,1
17M,M,2010,3,2
17M,M,2010,3,2
17M,M,2010,3,3
17M,M,2010,3,3
17M,M,2010,3,3
17M,M,2010,3,4
17M,M,2010,2,16
17M,M,2010,2,16
17M,M,2010,2,16
17M,M,2010,2,17
17M,M,2010,2,24
17M,M,2010,2,24
17M,M,2010,2,25
17M,M,2010,2,20
17M,M,2010,2,20
17M,M,2010,2,21
17M,M,2010,2,21
17M,M,2010,2,21
17M,M,2010,2,22
17M,M,2010,2,22
17M,M,2010,2,23
17M,M,2010,2,23
17M,M,2010,2,24
17M,M,2010,3,5
17M,M,2010,3,5
17M,M,2010,3,4
18M,M,2010,12,19
18M,M,2010,12,20
18M,M,2010,12,20
18M,M,2010,12,20
18M,M,2010,12,21
18M,M,2010,3,23
18M,M,2010,3,24
18M,M,2010,3,25
18M,M,2010,3,26
18M,M,2010,3,26
18M,M,2010,3,27
18M,M,2010,3,27
18M,M,2010,3,28
18M,M,2010,3,28
18M,M,2010,3,28
18M,M,2010,3,29
18M,M,2010,3,29
18M,M,2010,3,30
18M,M,2010,3,30
18M,M,2010,3,30
18M,M,2010,3,31
18M,M,2010,3,31
18M,M,2010,3,21
18M,M,2010,3,21
18M,M,2010,3,22
18M,M,2010,3,22
18M,M,2010,3,23
18M,M,2010,3,23
24M,M,2009,3,5
24M,M,2009,3,6
24M,M,2009,3,8
24M,M,2009,3,9
24M,M,2009,3,9
24M,M,2009,3,10
24M,M,2009,3,10
24M,M,2009,3,11
24M,M,2009,3,12
24M,M,2009,3,13
24M,M,2009,3,13
24M,M,2009,3,14
24M,M,2009,3,15
24M,M,2009,3,17
24M,M,2009,3,18
24M,M,2009,3,19
24M,M,2009,3,20
24M,M,2009,3,21
24M,M,2009,3,23
24M,M,2009,3,25
24M,M,2009,3,26
24M,M,2009,3,26
24M,M,2009,3,27
24M,M,2009,3,27
24M,M,2009,3,28
24M,M,2009,3,28
24M,M,2009,3,28
24M,M,2009,3,29
24M,M,2009,3,30
24M,M,2009,3,30
35M,M,2010,12,30
35M,M,2011,1,1
35M,M,2011,1,28
35M,M,2011,1,29
35M,M,2011,1,29
35M,M,2011,1,30
35M,M,2011,1,30
35M,M,2011,1,31
35M,M,2011,2,1
35M,M,2011,2,2
35M,M,2011,2,2
35M,M,2011,2,3
35M,M,2010,1,21
35M,M,2010,1,22
35M,M,2010,1,22
35M,M,2010,1,27
35M,M,2010,1,28
35M,M,2010,1,28
35M,M,2010,1,29
35M,M,2010,1,29
35M,M,2010,1,29
35M,M,2010,1,30
35M,M,2010,12,15
35M,M,2010,12,15
35M,M,2010,12,16
35M,M,2010,12,17
35M,M,2010,12,18
35M,M,2010,12,18
35M,M,2010,12,18
35M,M,2010,12,19
35M,M,2010,12,20
35M,M,2010,12,20
35M,M,2010,12,20
35M,M,2010,12,21
35M,M,2010,12,21
35M,M,2010,12,22
35M,M,2010,12,22
35M,M,2010,12,23
35M,M,2010,12,23
35M,M,2009,12,18
35M,M,2009,12,18
35M,M,2009,12,18
35M,M,2009,12,19
35M,M,2009,12,19
35M,M,2009,12,20
35M,M,2009,12,20
35M,M,2009,12,21
35M,M,2009,12,22
35M,M,2009,12,22
35M,M,2009,12,23
35M,M,2009,12,23
35M,M,2009,12,23
35M,M,2009,12,24
35M,M,2009,12,24
35M,M,2009,12,25
35M,M,2009,12,25
35M,M,2009,12,25
35M,M,2009,12,26
35M,M,2009,12,26
35M,M,2009,12,27
35M,M,2009,12,28
35M,M,2009,12,28
35M,M,2009,12,28
35M,M,2009,12,29
35M,M,2009,12,29
35M,M,2009,12,30
35M,M,2009,12,30
35M,M,2009,12,30
35M,M,2009,12,31
35M,M,2009,12,31
35M,M,2010,1,1
35M,M,2010,1,1
35M,M,2010,1,2
35M,M,2010,1,2
35M,M,2010,1,2
35M,M,2010,1,3
35M,M,2010,1,3
35M,M,2010,1,4
35M,M,2010,1,4
35M,M,2010,1,4
35M,M,2010,1,5
35M,M,2010,1,6
35M,M,2010,1,6
35M,M,2010,1,7
35M,M,2010,1,7
35M,M,2010,3,8
35M,M,2010,3,9
35M,M,2010,3,9
35M,M,2010,3,10
35M,M,2010,3,10
35M,M,2010,3,10
35M,M,2010,3,11
35M,M,2010,3,11
35M,M,2010,3,12
35M,M,2010,3,12
35M,M,2010,3,13
35M,M,2010,3,13
35M,M,2010,3,13
35M,M,2010,3,14
35M,M,2010,3,14
35M,M,2010,3,15
35M,M,2010,3,16
35M,M,2010,3,16
35M,M,2010,3,17
35M,M,2010,3,17
35M,M,2010,3,18
35M,M,2010,3,18
35M,M,2010,3,18
35M,M,2010,3,19
35M,M,2010,3,19
35M,M,2010,3,20
35M,M,2010,3,20
35M,M,2010,3,20
35M,M,2010,3,21
35M,M,2010,3,21
35M,M,2010,3,22
35M,M,2010,3,22
35M,M,2010,3,23
35M,M,2010,3,23
35M,M,2010,3,23
35M,M,2010,3,24
35M,M,2010,3,25
35M,M,2010,3,25
35M,M,2010,3,25
35M,M,2010,3,26
35M,M,2010,3,26
35M,M,2010,3,27
35M,M,2010,3,27
35M,M,2010,3,28
35M,M,2010,3,28
35M,M,2010,3,28
35M,M,2010,3,29
35M,M,2010,3,30
35M,M,2010,3,30
35M,M,2010,3,30
35M,M,2010,3,31
35M,M,2010,3,31
35M,M,2010,12,23
35M,M,2010,12,24
35M,M,2010,12,24
35M,M,2010,12,25
35M,M,2010,12,25
35M,M,2010,12,25
35M,M,2010,12,26
35M,M,2010,12,27
35M,M,2010,12,27
35M,M,2010,12,28
35M,M,2010,12,28
35M,M,2010,12,29
35M,M,2010,12,29
35M,M,2010,12,30
35M,M,2010,12,30
35M,M,2010,2,15
35M,M,2010,2,15
35M,M,2010,2,16
35M,M,2010,2,16
35M,M,2010,2,16
35M,M,2010,2,17
35M,M,2010,2,18
35M,M,2010,2,19
35M,M,2010,2,19
35M,M,2010,2,20
35M,M,2010,2,20
35M,M,2010,2,21
35M,M,2010,2,21
35M,M,2010,2,21
35M,M,2010,2,22
35M,M,2010,2,22
35M,M,2010,2,23
35M,M,2010,2,23
35M,M,2010,2,23
35M,M,2010,2,24
35M,M,2010,2,24
35M,M,2010,2,25
35M,M,2010,2,25
35M,M,2010,2,26
35M,M,2010,2,26
35M,M,2010,2,26
35M,M,2010,2,27
35M,M,2010,2,28
35M,M,2010,2,28
35M,M,2010,2,28
35M,M,2010,3,1
35M,M,2010,3,1
35M,M,2010,3,2
35M,M,2010,3,2
35M,M,2010,3,3
35M,M,2010,3,3
35M,M,2010,3,3
35M,M,2010,3,4
35M,M,2010,3,4
35M,M,2010,3,5
35M,M,2010,3,5
35M,M,2010,3,5
35M,M,2010,3,6
35M,M,2010,3,6
35M,M,2010,3,7
35M,M,2010,3,8
35M,M,2010,3,8
35M,M,2010,2,5
35M,M,2010,2,5
35M,M,2010,2,6
35M,M,2010,2,6
35M,M,2010,2,6
35M,M,2010,2,7
35M,M,2010,2,7
35M,M,2010,2,11
35M,M,2010,2,11
35M,M,2010,2,11
35M,M,2010,2,12
35M,M,2010,2,12
35M,M,2010,2,13
35M,M,2010,2,13
35M,M,2010,2,13
35M,M,2010,2,14
35M,M,2010,2,14
35M,M,2010,2,8
35M,M,2010,2,9
35M,M,2010,2,9
35M,M,2010,2,10
35M,M,2010,2,8
35M,M,2010,2,8
46M,M,2009,12,18
46M,M,2009,12,18
46M,M,2009,12,18
46M,M,2009,12,19
46M,M,2009,12,19
46M,M,2009,12,20
46M,M,2009,12,20
46M,M,2009,12,20
46M,M,2009,12,21
46M,M,2009,12,21
46M,M,2009,12,22
46M,M,2009,12,22
46M,M,2009,12,23
46M,M,2009,12,23
46M,M,2009,12,23
46M,M,2009,12,24
46M,M,2009,12,24
46M,M,2009,12,25
46M,M,2009,12,25
46M,M,2009,12,25
46M,M,2009,12,26
46M,M,2009,12,26
46M,M,2009,12,27
46M,M,2009,12,27
46M,M,2009,12,28
46M,M,2009,12,28
46M,M,2009,12,28
46M,M,2009,12,29
46M,M,2009,12,29
46M,M,2009,12,30
46M,M,2009,12,30
46M,M,2009,12,30
46M,M,2009,12,31
46M,M,2009,12,31
46M,M,2010,1,1
46M,M,2010,1,1
46M,M,2010,1,2
46M,M,2010,1,2
46M,M,2010,1,2
46M,M,2010,1,3
46M,M,2010,1,9
46M,M,2010,1,10
14M,M,2011,1,30
17M,M,2009,3,6
17M,M,2009,3,7
17M,M,2009,3,7
17M,M,2009,3,8
17M,M,2009,3,8
17M,M,2009,3,9
17M,M,2009,3,9
17M,M,2009,3,10
17M,M,2009,3,10
17M,M,2009,3,10
17M,M,2009,3,11
17M,M,2009,3,11
17M,M,2009,3,12
17M,M,2009,3,13
17M,M,2009,3,13
17M,M,2009,3,13
17M,M,2009,3,14
17M,M,2009,3,14
17M,M,2009,3,15
17M,M,2009,3,15
17M,M,2009,3,15
17M,M,2009,3,16
17M,M,2009,3,16
17M,M,2009,3,17
17M,M,2009,3,17
17M,M,2009,3,18
17M,M,2009,3,18
17M,M,2009,3,18
17M,M,2009,3,19
17M,M,2009,3,20
17M,M,2009,3,20
17M,M,2009,3,20
17M,M,2009,3,21
17M,M,2009,3,21
17M,M,2009,3,22
17M,M,2009,3,22
17M,M,2009,3,23
17M,M,2009,3,23
17M,M,2009,3,24
17M,M,2009,3,24
17M,M,2009,3,25
17M,M,2009,3,25
17M,M,2009,3,26
17M,M,2009,3,27
17M,M,2009,3,27
17M,M,2009,3,28
17M,M,2009,3,28
17M,M,2009,3,28
17M,M,2009,3,29
17M,M,2009,3,29
17M,M,2009,3,30
17M,M,2009,3,30
17M,M,2009,3,31
17M,M,2010,12,17
17M,M,2010,12,18
17M,M,2010,12,18
17M,M,2010,12,18
17M,M,2010,12,19
17M,M,2010,12,21
17M,M,2010,12,21
17M,M,2009,12,14
17M,M,2009,12,15
17M,M,2009,12,15
17M,M,2009,12,16
17M,M,2009,12,16
17M,M,2009,12,17
17M,M,2009,12,17
17M,M,2009,12,18
17M,M,2010,12,24
17M,M,2010,12,24
17M,M,2010,12,25
17M,M,2010,12,25
17M,M,2010,12,26
17M,M,2010,12,26
17M,M,2010,12,26
17M,M,2010,12,27
17M,M,2010,12,27
17M,M,2010,12,28
17M,M,2010,12,28
17M,M,2010,12,28
17M,M,2010,12,29
17M,M,2010,12,29
17M,M,2010,12,30
17M,M,2010,12,30
17M,M,2010,12,31
17M,M,2010,12,31
17M,M,2010,12,31
17M,M,2011,1,1
17M,M,2011,1,1
17M,M,2011,1,2
17M,M,2011,1,2
17M,M,2011,1,3
17M,M,2011,1,3
17M,M,2011,1,4
17M,M,2011,1,4
17M,M,2011,1,5
17M,M,2011,1,5
17M,M,2011,1,5
17M,M,2011,1,6
17M,M,2011,1,6
17M,M,2011,1,7
